[TU]|13830||Monoblepharidales||||||||accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|936318||0||0|4|100|No|
[TU]|13831||Plasmodiophorales||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13785||0||0|4|100||
[TU]|13832||Plasmodiophoraceae||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13831||0||0|4|140||
[TU]|13833||Tetramyxa||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13832||40251||0|4|180||
[TU]|13835||Phagomyxa||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13832||41098||0|4|180||
[TU]|13837||Saprolegniales||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13785||0||0|4|100||
[TU]|13838||Saprolegniaceae||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13837||0||0|4|140||
[TU]|13839||Achlya||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13838||0||0|4|180||
[TU]|13860||Aphanomyces||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13838||0||0|4|180||
[TU]|13865||Brevilegnia||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13838||0||0|4|180||
[TU]|13867||Dictyuchus||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13838||0||0|4|180||
[TU]|13869||Geolegnia||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13838||0||0|4|180||
[TU]|13871||Saprolegnia||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13838||0||0|4|180||
[TU]|13888||Leptolegnia||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13838||39546||0|4|180||
[TU]|13891||Dermocystidium||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13838||0||0|4|180||
[TU]|13893||Thraustochytriaceae||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13837||0||0|4|140||
[TU]|13894||Thraustochytrium||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13893||0||0|4|180||
[TU]|13899||Japanochytrium||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13893||0||0|4|180||
[TU]|13901||Ectrogellaceae||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13837||0||0|4|140||
[TU]|13902||Ectrogella||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13901||44003||0|4|180||
[TU]|13904||Eurychasma||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13901||41682||0|4|180||
[TU]|13906||Eurychasmidium||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13901||43162||0|4|180||
[TU]|13908||Haliphthoraceae||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13837||0||0|4|140||
[TU]|13909||Haliphthoros||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13908||43621||0|4|180||
[TU]|13911||Peronosporales||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13785||0||0|4|100||
[TU]|13912||Pythiaceae||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13911||0||0|4|140||
[TU]|13913||Pythium||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13912||0||0|4|180||
[TU]|13931||Albuginaceae||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13911||0||0|4|140||
[TU]|13932||Peronosporaceae||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13911||0||0|4|140||
[TU]|13933||Mucorales||||||||accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|936298||0||0|4|100|No|
[TU]|13934||Mucoraceae||||||||accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|13933||0||0|4|140|No|
[TU]|13935||Mucor||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13934||0||0|4|180||
[TU]|13937||Entomophthorales||||||||accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|936295||0||0|4|100|No|
[TU]|13938||Endogonales||||||||accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|936298||0||0|4|100|No|
[TU]|13939||Zoopagales||||||||accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|936299||0||0|4|100|No|
[TU]|13941||Amoebidiales||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13785||0||0|4|100||
[TU]|13942||Amoebidiaceae||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13941||0||0|4|140||
[TU]|13943||Amoebidium||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13942||0||0|4|180||
[TU]|13946||Paramoebidium||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13942||0||0|4|180||
[TU]|13948||Lagenidiales||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13785||0||0|4|100||
[TU]|13949||Lagenidiaceae||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13948||0||0|4|140||
[TU]|13950||Lagenidium||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13949||42872||0|4|180||
[TU]|13952||Sirolpidiaceae||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13948||0||0|4|140||
[TU]|13953||Pontisma||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13952||42331||0|4|180||
[TU]|13955||Sirolpidium||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13952||42331||0|4|180||
[TU]|13957||Olpidiopsidaceae||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13948||0||0|4|140||
[TU]|13958||Olpidiopsis||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13957||39418||0|4|180||
[TU]|13962||Petersenia||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13957||43164||0|4|180||
[TU]|13967||Taphrinales|||||||N|accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|936340||87920||0|4|100|No|
[TU]|13969||Erysiphales|||||||N|accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|936331||87273||0|4|100|No|
[TU]|13970||Myriangiales|||||||N|accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|936321||87253||0|4|100|No|
[TU]|13971||Seuratiaceae|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|610631||88091||0|4|140|No|
[TU]|13973||Atichia||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13971||0||0|4|180||
[TU]|13975||Seuratia||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13971||0||0|4|180||
[TU]|13981||Pezizales|||||||N|accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|936334||88110||0|4|100|No|
[TU]|13982||Ascobolaceae||||||||accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|13981||88024||0|4|140|No|
[TU]|13983||Ascobolus||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13982||0||0|4|180||
[TU]|13985||Iodophanus||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13982||0||0|4|180||
[TU]|13987||Saccobolus||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13982||0||0|4|180||
[TU]|13989||Thecotheus||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13982||0||0|4|180||
[TU]|13991||Helotiales|||||||N|accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|936331||87258||0|4|100|No|
[TU]|13992||Ascocorticiaceae||||||||accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|13991||87925||0|4|140|No|
[TU]|13993||Ascocorticium||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|13992||0||0|4|180||
[TU]|13995||Hysteriales|||||||N|accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|610631||87252||0|4|100|No|
[TU]|13997||Tuberaceae|||||||N|accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|13981||87327||0|4|140|No|
[TU]|13999||Laboulbeniales|||||||N|accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|936327||87255||0|4|100|No|
[TU]|14000||Lecanorales|||||||N|accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|936329||87258||0|4|100|No|
[TU]|14001||Lecideaceae|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|936361||84974||0|4|140|No|
[TU]|14002||Bacidia|||||||N|accepted||TWG standards met|unknown|2002|0|1997-03-06 15:31:39|14040||79861||0|4|180|No|
[TU]|14005||Buellia|||||||N|accepted||TWG standards met|unknown|2002|0|1997-03-06 15:31:39|14023||79861||0|4|180||
[TU]|14008||Parmeliaceae|||||||N|accepted||TWG standards met|unknown|2014|0|1997-03-06 15:31:39|14000||43993||0|4|140|No|
[TU]|14009||Parmelia||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1997-03-06 15:31:39|14008||38588||0|4|180||
[TU]|14012||Platismatia||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1997-03-06 15:31:39|14008||39469||0|4|180||
[TU]|14014||Lecanoraceae|||||||N|accepted||TWG standards met|unknown|2014|0|1997-03-06 15:31:39|14000||84973||0|4|140|No|
[TU]|14015||Lecanora|||||||N|accepted||TWG standards met|unknown|2002|0|1997-03-06 15:31:39|14014||38588||0|4|180||
[TU]|14018||Ochrolechia||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|14020||41725||0|4|180||
[TU]|14020||Pertusariaceae|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|610656||87280||0|4|140|No|
[TU]|14021||Pertusaria|||||||N|accepted||TWG standards met|unknown|2002|0|1996-06-13 14:51:08|14020||80228||0|4|180||
[TU]|14023||Physciaceae|||||||N|accepted||TWG standards met|unknown|2014|0|1997-03-06 15:31:39|936364||43976||0|4|140|No|
[TU]|14024||Physcia|||||||N|accepted||TWG standards met|unknown|2002|0|1997-03-06 15:31:39|14023||88135||0|4|180||
[TU]|14027||Stereocaulaceae|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|14000||84974||0|4|140|No|
[TU]|14028||Pilophorus|||||||N|accepted||TWG standards met|unknown|2002|0|1996-06-13 14:51:08|189835||43357||0|4|180|No|
[TU]|14030||Peltigeraceae|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|936362||87327||0|4|140|No|
[TU]|14031||Peltigera||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|14030||72600||0|4|180||
[TU]|14034||Teloschistaceae|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|936364||43976||0|4|140|No|
[TU]|14035||Caloplaca||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|14034||43357||0|4|180||
[TU]|14040||Ramalinaceae|||||||N|accepted||TWG standards met|unknown|2014|0|1997-03-06 15:31:39|14000||88004||0|4|140|No|
[TU]|14041||Ramalina||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1997-03-06 15:31:39|14040||38588||0|4|180||
[TU]|14044||Ostropales|||||||N|accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|936330||87258||0|4|100|No|
[TU]|14045||Stictidaceae|||||||N|accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|14044||87266||0|4|140|No|
[TU]|14046||Verrucariales|||||||N|accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|936324||87932||0|4|100|No|
[TU]|14047||Verrucariaceae|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|14046||43993||0|4|140|No|
[TU]|14048||Thelidium|||||||N|accepted||TWG standards met|unknown|2002|0|1996-06-13 14:51:08|14047||80009||0|4|180||
[TU]|14050||Verrucaria||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|14047||0||0|4|180||
[TU]|14054||Pleosporales|||||||N|accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|936323||87940||0|4|100|No|
[TU]|14055||Venturiaceae|||||||N|accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|14054||87947||0|4|140|No|
[TU]|14056||Phaeosphaeriaceae|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|14054||87944||0|4|140|No|
[TU]|14057||Phaeosphaeria||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|14056||41857||0|4|180||
[TU]|14059||Eurotiales|||||||N|accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|936325||87978||0|4|100|No|
[TU]|14060||Amorphothecaceae|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|936325||88113||0|4|140|No|
[TU]|14061||Hormoconis||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|14060||0||0|4|180||
[TU]|14065||Ascoideaceae|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|610651||87249||0|4|140|No|
[TU]|14066||Dipodascus||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|14065||0||0|4|180||
[TU]|14068||Dipodascopsis||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|14065||0||0|4|180||
[TU]|14069||Ascoidea||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|14065||0||0|4|180||
[TU]|14072||Brefeldiellaceae|||||||N|accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|936321||88103||0|4|140|No|
[TU]|14073||Brefeldiella|||||||N|accepted||Minimum taxonomic/nomenclature review|unknown|2002|0|1996-06-13 14:51:08|610631||79257||0|4|180||
[TU]|14075||Myriostigmella|||||||N|accepted||Minimum taxonomic/nomenclature review|unknown|2002|0|1996-06-13 14:51:08|610631||88112||0|4|180||
